order_id,order_date,customer_id,product_id,quantity,selling_price,discount,returned
O015720,2025-08-14,C05131,P0246,1,7429.2,0.25,Yes
O015721,2025-07-07,C08226,P0329,2,753.43,0.1,No
O015722,2025-07-07,C00746,P0162,2,8782.9,0.2,Yes
O015723,2025-07-20,C01324,P0265,1,10366.68,0.05,No
O015724,2025-06-30,C03287,P0203,4,16028.5,0.15,No
O015725,2025-07-08,C00083,P0245,1,3072.76,0.15,No
O015726,2025-10-14,C02142,P0199,3,16253.01,0.05,No
O015727,2025-11-28,C02348,P0091,1,22504.82,0.15,No
O015728,2025-11-10,C07799,P0343,1,9080.05,0.25,No
O015729,2025-04-29,C00808,P0068,1,20578.36,0.05,No
O015730,2025-04-21,C03212,P0135,3,5467.72,0.25,No
O015731,2025-08-28,C00399,P0133,4,1558.75,0.05,No
O015732,2025-08-21,C04559,P0191,1,626.87,0.2,No
O015733,2025-09-17,C01868,P0497,1,10560.36,0.2,No
O015734,2025-03-08,C02792,P0252,1,9761.35,0.2,No
O015735,2025-10-10,C04643,P0309,1,18448.65,0.0,No
O015736,2025-12-30,C05742,P0336,3,8477.27,0.15,No
O015737,2025-08-17,C02031,P0359,1,17541.46,0.15,No
O015738,2025-10-04,C01974,P0277,1,11257.04,0.0,No
O015739,2025-10-04,C03252,P0474,2,13843.88,0.0,No
O015740,2025-12-02,C02595,P0050,2,13016.35,0.2,No
O015741,2025-10-18,C01613,P0246,1,7429.2,0.1,No
O015742,2025-07-23,C01688,P0282,1,3512.37,0.2,No
O015743,2025-07-23,C00339,P0235,1,7444.12,0.2,No
O015744,2025-02-26,C07122,P0498,3,2485.01,0.25,No
O015745,2025-11-22,C02411,P0380,1,7751.48,0.1,No
O015746,2025-02-12,C03458,P0292,2,7201.73,0.25,No
O015747,2025-03-19,C07561,P0119,3,8689.71,0.0,No
O015748,2025-01-10,C04671,P0214,1,14175.18,0.0,Yes
O015749,2025-11-25,C07068,P0136,2,19292.56,0.05,No
O015750,2025-02-06,C07744,P0291,2,15322.65,0.1,No
O015751,2025-08-23,C08115,P0020,1,5439.99,0.1,No
O015752,2025-03-31,C04519,P0287,1,8476.7,0.1,Yes
O015753,2025-10-25,C04635,P0352,5,9612.15,0.15,No
O015754,2025-12-29,C05819,P0289,2,9994.13,0.05,No
O015755,2025-10-16,C08198,P0158,3,20555.02,0.0,No
O015756,2025-06-24,C05626,P0168,2,3607.78,0.05,No
O015757,2025-04-12,C04933,P0205,2,11143.54,0.25,No
O015758,2025-10-07,C08786,P0241,2,7162.63,0.0,Yes
O015759,2025-06-15,C06936,P0067,2,10376.04,0.2,No
O015760,2025-10-23,C03789,P0334,1,17089.02,0.1,No
O015761,2025-11-25,C03977,P0081,1,13623.7,0.05,No
O015762,2025-02-10,C05387,P0303,2,7049.83,0.25,No
O015763,2025-08-28,C01688,P0029,4,11386.55,0.1,No
O015764,2025-11-11,C04138,P0109,3,8309.1,0.05,No
O015765,2025-02-04,C07002,P0063,5,5856.48,0.1,Yes
O015766,2025-06-14,C09026,P0208,1,18850.02,0.05,No
O015767,2025-09-30,C05151,P0234,3,1156.88,0.15,No
O015768,2025-08-22,C05346,P0004,1,15784.44,0.0,No
O015769,2025-06-24,C02913,P0192,2,19584.26,0.0,No
O015770,2025-04-12,C03729,P0084,1,17129.55,0.2,No
O015771,2025-06-29,C02569,P0252,2,9761.35,0.1,No
O015772,2025-12-11,C07422,P0420,2,16788.32,0.15,No
O015773,2025-12-31,C09612,P0044,2,18218.13,0.0,No
O015774,2025-05-22,C08734,P0415,4,6493.51,0.15,No
O015775,2025-06-27,C04856,P0495,1,20517.27,0.1,No
O015776,2025-06-09,C09535,P0384,3,20408.24,0.05,No
O015777,2025-04-13,C01085,P0104,2,18242.76,0.1,No
O015778,2025-12-13,C00674,P0239,1,13735.78,0.25,No
O015779,2025-10-14,C01200,P0459,3,2568.98,0.05,No
O015780,2025-12-29,C00331,P0476,1,2480.78,0.1,No
O015781,2025-04-25,C00167,P0194,1,6380.09,0.2,No
O015782,2025-11-29,C09911,P0027,1,7328.74,0.0,No
O015783,2025-02-17,C02299,P0186,1,3539.94,0.0,No
O015784,2025-02-10,C04563,P0424,1,6838.02,0.15,No
O015785,2025-03-12,C06902,P0240,3,22222.78,0.2,No
O015786,2025-04-04,C07815,P0241,3,7162.63,0.25,No
O015787,2025-05-08,C09186,P0407,2,22191.87,0.1,No
O015788,2025-07-29,C03569,P0182,3,10089.55,0.0,Yes
O015789,2025-04-24,C01993,P0231,1,16923.56,0.2,No
O015790,2025-03-03,C01483,P0290,2,21246.93,0.05,No
O015791,2025-05-05,C07633,P0282,1,3512.37,0.15,No
O015792,2025-04-20,C06708,P0411,1,15202.78,0.05,No
O015793,2025-04-10,C00521,P0378,1,9109.45,0.25,No
O015794,2025-09-23,C09223,P0068,1,20578.36,0.25,No
O015795,2025-05-02,C07312,P0239,4,13735.78,0.15,Yes
O015796,2025-09-26,C05750,P0093,2,19143.41,0.2,No
O015797,2025-06-26,C00169,P0304,1,15970.93,0.15,Yes
O015798,2025-11-09,C09714,P0471,2,5308.44,0.0,No
O015799,2025-10-13,C00697,P0291,2,15322.65,0.0,No
O015800,2025-02-05,C09753,P0471,3,5308.44,0.2,No
O015801,2025-09-27,C05853,P0384,2,20408.24,0.1,No
O015802,2025-06-10,C04267,P0429,1,789.7,0.15,No
O015803,2025-03-18,C05505,P0445,1,1758.64,0.2,No
O015804,2025-02-22,C01689,P0302,4,16386.98,0.1,No
O015805,2025-01-10,C08958,P0329,1,753.43,0.2,No
O015806,2025-02-28,C06771,P0247,3,16117.91,0.0,No
O015807,2025-02-24,C09688,P0391,1,11535.68,0.2,No
O015808,2025-10-13,C02216,P0199,2,16253.01,0.1,No
O015809,2025-03-09,C05313,P0112,3,15916.71,0.05,Yes
O015810,2025-10-09,C00412,P0373,1,12155.24,0.1,No
O015811,2025-04-18,C07662,P0042,2,7539.1,0.15,No
O015812,2025-03-05,C09600,P0187,2,9100.08,0.2,Yes
O015813,2025-10-16,C09398,P0420,2,16788.32,0.25,No
O015814,2025-03-04,C08548,P0498,3,2485.01,0.0,No
O015815,2025-09-10,C05196,P0309,1,18448.65,0.2,No
O015816,2025-07-10,C04139,P0203,3,16028.5,0.2,No
O015817,2025-07-03,C03426,P0234,3,1156.88,0.15,No
O015818,2025-12-27,C00066,P0247,2,16117.91,0.2,No
O015819,2025-11-04,C08155,P0171,2,9558.07,0.25,No
O015820,2025-07-31,C00218,P0129,1,7722.21,0.25,No
O015821,2025-04-22,C08276,P0221,2,15636.53,0.0,No
O015822,2025-08-17,C05007,P0277,2,11257.04,0.0,No
O015823,2025-04-04,C07723,P0378,4,9109.45,0.15,No
O015824,2025-02-02,C08751,P0382,2,8006.4,0.1,No
O015825,2025-04-07,C08297,P0149,3,14501.44,0.0,No
O015826,2025-05-30,C06503,P0486,1,11074.34,0.05,No
O015827,2025-09-25,C07147,P0490,2,3065.18,0.2,No
O015828,2025-12-12,C06699,P0383,1,11515.25,0.25,No
O015829,2025-01-24,C09258,P0020,1,5439.99,0.1,No
O015830,2025-11-30,C01737,P0416,1,17060.84,0.15,No
O015831,2025-08-11,C05255,P0055,3,16140.95,0.15,No
O015832,2025-05-31,C08987,P0127,3,17886.19,0.15,Yes
O015833,2025-07-06,C00042,P0125,2,11687.32,0.0,No
O015834,2025-02-15,C04593,P0490,1,3065.18,0.0,No
O015835,2025-03-18,C08378,P0259,2,16552.2,0.05,No
O015836,2025-03-03,C07254,P0433,4,10380.74,0.05,No
O015837,2025-05-27,C00189,P0134,3,3674.71,0.1,No
O015838,2025-05-29,C07205,P0478,1,14134.45,0.15,No
O015839,2025-06-14,C00128,P0333,2,5521.89,0.0,No
O015840,2025-08-29,C08048,P0211,1,14052.38,0.15,No
O015841,2025-09-23,C05335,P0233,2,9090.5,0.1,No
O015842,2025-06-17,C02524,P0003,1,10585.98,0.2,No
O015843,2025-11-07,C05057,P0205,2,11143.54,0.0,No
O015844,2025-07-31,C04934,P0255,1,1699.87,0.1,No
O015845,2025-01-07,C04684,P0136,2,19292.56,0.05,No
O015846,2025-03-17,C06387,P0300,1,12746.24,0.25,No
O015847,2025-11-30,C00669,P0440,1,14082.66,0.1,No
O015848,2025-03-13,C01643,P0217,1,9086.62,0.05,No
O015849,2025-05-26,C08831,P0328,1,4907.62,0.2,Yes
O015850,2025-05-09,C09693,P0174,1,10290.08,0.25,No
O015851,2025-01-17,C06311,P0500,1,10345.0,0.0,No
O015852,2025-10-06,C03854,P0168,2,3607.78,0.1,No
O015853,2025-03-06,C09113,P0064,1,12910.14,0.0,No
O015854,2025-01-24,C05326,P0236,2,8593.46,0.05,No
O015855,2025-09-27,C09301,P0004,2,15784.44,0.2,No
O015856,2025-10-09,C01961,P0387,2,11057.06,0.05,No
O015857,2025-02-18,C08891,P0334,1,17089.02,0.25,No
O015858,2025-10-22,C09314,P0029,2,11386.55,0.0,No
O015859,2025-11-24,C02798,P0403,1,1635.22,0.1,Yes
O015860,2025-06-03,C08269,P0220,2,2643.84,0.1,No
O015861,2025-06-01,C09987,P0411,3,15202.78,0.15,No
O015862,2025-02-15,C07048,P0336,3,8477.27,0.1,No
O015863,2025-09-06,C08692,P0170,2,13028.7,0.05,No
O015864,2025-08-16,C00866,P0296,1,16094.65,0.05,No
O015865,2025-11-07,C07234,P0406,1,12908.5,0.1,No
O015866,2025-01-24,C09644,P0072,1,20000.49,0.0,No
O015867,2025-03-12,C05742,P0087,2,16436.2,0.1,Yes
O015868,2025-06-03,C02401,P0402,1,17500.88,0.1,No
O015869,2025-12-29,C06178,P0126,1,18429.73,0.2,No
O015870,2025-10-10,C00403,P0300,2,12746.24,0.1,No
O015871,2025-11-14,C08856,P0101,4,13922.97,0.15,No
O015872,2025-08-04,C00885,P0238,2,21968.88,0.05,No
O015873,2025-11-11,C06530,P0278,1,13287.97,0.05,No
O015874,2025-09-25,C08308,P0240,1,22222.78,0.05,No
O015875,2025-01-23,C09487,P0246,1,7429.2,0.15,No
O015876,2025-02-02,C08216,P0269,1,6021.51,0.1,No
O015877,2025-06-29,C09006,P0346,2,11059.56,0.15,No
O015878,2025-07-02,C09777,P0390,1,18079.48,0.2,No
O015879,2025-04-20,C09697,P0182,2,10089.55,0.2,No
O015880,2025-09-03,C09860,P0411,1,15202.78,0.15,No
O015881,2025-05-25,C03627,P0369,1,11337.54,0.05,No
O015882,2025-05-17,C09526,P0405,1,12684.34,0.0,No
O015883,2025-06-20,C04625,P0477,4,3109.27,0.2,No
O015884,2025-11-26,C07416,P0016,2,14533.96,0.05,No
O015885,2025-07-28,C00536,P0447,3,10287.3,0.2,No
O015886,2025-04-20,C06644,P0396,1,21587.05,0.15,No
O015887,2025-12-28,C01986,P0119,4,8689.71,0.05,No
O015888,2025-07-28,C01272,P0383,2,11515.25,0.05,No
O015889,2025-01-13,C06518,P0352,3,9612.15,0.1,No
O015890,2025-04-28,C08756,P0242,1,8897.58,0.05,No
O015891,2025-01-22,C01021,P0290,1,21246.93,0.2,No
O015892,2025-07-04,C07993,P0446,1,19589.73,0.1,No
O015893,2025-05-27,C09608,P0293,3,15944.22,0.15,No
O015894,2025-04-28,C07155,P0462,2,10912.33,0.05,No
O015895,2025-04-27,C07267,P0302,3,16386.98,0.05,No
O015896,2025-10-25,C06640,P0316,3,2730.51,0.25,No
O015897,2025-01-19,C07451,P0054,1,17562.76,0.25,No
O015898,2025-04-05,C06133,P0194,2,6380.09,0.0,Yes
O015899,2025-01-30,C02256,P0042,1,7539.1,0.2,No
O015900,2025-07-14,C07570,P0314,1,1332.09,0.0,No
O015901,2025-09-24,C04424,P0456,1,9459.84,0.05,No
O015902,2025-04-29,C08391,P0229,1,18884.6,0.2,No
O015903,2025-10-11,C05832,P0358,4,13905.47,0.05,No
O015904,2025-04-08,C06164,P0482,3,8229.98,0.0,Yes
O015905,2025-08-20,C06816,P0067,1,10376.04,0.25,No
O015906,2025-10-08,C09823,P0093,1,19143.41,0.2,No
O015907,2025-06-11,C09729,P0275,1,17991.44,0.05,No
O015908,2025-07-10,C01344,P0193,3,3787.37,0.2,No
O015909,2025-07-28,C02090,P0067,1,10376.04,0.15,No
O015910,2025-02-05,C09619,P0292,1,7201.73,0.0,No
O015911,2025-07-26,C04301,P0443,2,6365.25,0.2,No
O015912,2025-04-01,C01551,P0045,1,1076.62,0.15,No
O015913,2025-03-08,C08918,P0193,1,3787.37,0.1,No
O015914,2025-06-25,C07436,P0223,2,3310.47,0.2,No
O015915,2025-02-10,C06726,P0078,3,1175.42,0.05,No
O015916,2025-05-16,C02364,P0379,2,11059.97,0.15,No
O015917,2025-12-25,C06327,P0047,1,7647.17,0.15,No
O015918,2025-03-08,C01420,P0265,1,10366.68,0.05,No
O015919,2025-07-27,C05800,P0238,1,21968.88,0.2,No
O015920,2025-03-30,C02997,P0311,1,2652.11,0.15,No
O015921,2025-10-07,C04043,P0441,1,17258.72,0.05,No
O015922,2025-06-02,C09860,P0335,1,552.02,0.05,No
O015923,2025-12-21,C09056,P0337,1,1196.02,0.1,No
O015924,2025-01-08,C01940,P0444,4,5374.53,0.0,No
O015925,2025-10-21,C03893,P0288,5,3473.28,0.25,No
O015926,2025-05-06,C05049,P0060,2,3881.09,0.05,No
O015927,2025-04-15,C09866,P0468,1,16392.19,0.05,No
O015928,2025-04-06,C06953,P0051,2,17680.6,0.25,No
O015929,2025-09-05,C02283,P0084,3,17129.55,0.05,No
O015930,2025-03-24,C06778,P0362,1,8617.59,0.0,No
O015931,2025-06-16,C03071,P0017,1,13574.72,0.0,No
O015932,2025-06-03,C07286,P0204,1,8826.34,0.25,Yes
O015933,2025-11-20,C02179,P0448,4,15523.05,0.1,No
O015934,2025-07-23,C08536,P0160,1,1719.49,0.0,No
O015935,2025-01-20,C08207,P0115,2,9179.53,0.0,No
O015936,2025-03-16,C01281,P0138,2,10746.39,0.05,No
O015937,2025-05-05,C05516,P0344,2,16759.06,0.1,No
O015938,2025-11-15,C01663,P0435,1,22624.86,0.05,No
O015939,2025-05-02,C04097,P0050,1,13016.35,0.25,No
O015940,2025-09-05,C05364,P0242,5,8897.58,0.05,No
O015941,2025-05-07,C07950,P0304,1,15970.93,0.2,No
O015942,2025-03-14,C08393,P0380,2,7751.48,0.2,No
O015943,2025-03-10,C05737,P0482,3,8229.98,0.1,No
O015944,2025-08-21,C06522,P0427,4,7577.62,0.05,No
O015945,2025-03-31,C01546,P0104,1,18242.76,0.0,Yes
O015946,2025-07-25,C04139,P0079,2,17626.25,0.1,No
O015947,2025-11-16,C01208,P0410,2,2644.84,0.2,No
O015948,2025-09-02,C07001,P0277,1,11257.04,0.1,No
O015949,2025-10-13,C01452,P0215,3,14391.4,0.1,Yes
O015950,2025-11-21,C03198,P0367,1,18608.6,0.1,No
O015951,2025-01-03,C07598,P0141,5,2035.24,0.25,No
O015952,2025-12-15,C06098,P0332,1,13518.82,0.1,No
O015953,2025-04-30,C02535,P0202,1,18292.21,0.0,No
O015954,2025-04-16,C02841,P0221,1,15636.53,0.0,No
O015955,2025-01-25,C06225,P0281,3,6168.15,0.15,No
O015956,2025-01-14,C06293,P0121,3,12127.77,0.05,No
O015957,2025-12-27,C01925,P0269,1,6021.51,0.2,No
O015958,2025-06-27,C02460,P0234,2,1156.88,0.25,No
O015959,2025-07-30,C00679,P0282,1,3512.37,0.1,Yes
O015960,2025-01-03,C07559,P0207,4,5174.01,0.1,No
O015961,2025-05-05,C01191,P0256,2,15939.8,0.05,No
O015962,2025-06-22,C05743,P0466,2,815.86,0.05,No
O015963,2025-11-20,C05801,P0163,2,2615.63,0.05,No
O015964,2025-09-24,C01272,P0400,1,13264.71,0.0,No
O015965,2025-04-02,C06217,P0237,2,13161.26,0.2,No
O015966,2025-05-24,C05500,P0026,3,3099.81,0.2,No
O015967,2025-02-05,C07407,P0036,2,323.29,0.2,No
O015968,2025-03-05,C06153,P0122,1,21161.99,0.15,No
O015969,2025-04-28,C01107,P0159,2,15278.06,0.05,No
O015970,2025-12-02,C07923,P0255,1,1699.87,0.0,No
O015971,2025-12-12,C02918,P0425,3,17071.6,0.1,No
O015972,2025-04-30,C02643,P0320,1,5620.69,0.1,No
O015973,2025-08-01,C06681,P0084,2,17129.55,0.15,Yes
O015974,2025-05-26,C07684,P0163,1,2615.63,0.15,No
O015975,2025-06-08,C00719,P0311,1,2652.11,0.05,No
O015976,2025-07-01,C00360,P0166,2,19944.11,0.05,No
O015977,2025-01-06,C05104,P0055,1,16140.95,0.25,No
O015978,2025-04-26,C04220,P0495,1,20517.27,0.0,Yes
O015979,2025-01-05,C02003,P0322,3,18890.7,0.25,No
O015980,2025-04-09,C05364,P0080,1,17977.8,0.0,No
O015981,2025-05-26,C04047,P0008,2,19593.07,0.05,No
O015982,2025-10-21,C01161,P0143,1,23632.34,0.0,No
O015983,2025-04-14,C03046,P0324,1,3882.63,0.2,No
O015984,2025-07-09,C09603,P0068,1,20578.36,0.2,No
O015985,2025-10-29,C01598,P0418,3,16498.59,0.0,No
O015986,2025-10-13,C06866,P0185,4,7098.71,0.0,No
O015987,2025-08-23,C00924,P0469,1,3816.83,0.2,No
O015988,2025-08-09,C01075,P0329,3,753.43,0.05,No
O015989,2025-02-14,C01817,P0247,2,16117.91,0.05,No
O015990,2025-02-10,C03184,P0104,1,18242.76,0.2,No
O015991,2025-03-03,C01964,P0347,1,14123.0,0.05,No
O015992,2025-12-11,C06011,P0156,2,14385.21,0.15,No
O015993,2025-07-20,C05132,P0059,3,3395.63,0.05,No
O015994,2025-12-27,C00935,P0264,3,12209.88,0.15,No
O015995,2025-08-11,C05007,P0153,1,6665.42,0.15,No
O015996,2025-01-17,C02191,P0360,1,17684.13,0.1,Yes
O015997,2025-06-25,C03532,P0341,1,4133.83,0.2,No
O015998,2025-06-05,C03849,P0146,1,2161.81,0.2,No
O015999,2025-09-06,C00237,P0025,1,7219.72,0.25,No
O016000,2025-01-12,C03009,P0036,3,323.29,0.15,No
O016001,2025-10-06,C01250,P0391,1,11535.68,0.05,No
O016002,2025-01-21,C06785,P0337,4,1196.02,0.1,No
O016003,2025-02-05,C00931,P0458,4,10057.25,0.2,No
O016004,2025-11-08,C00375,P0213,1,17739.26,0.1,No
O016005,2025-06-06,C03853,P0306,4,20789.39,0.0,No
O016006,2025-09-25,C07110,P0155,4,17906.25,0.2,No
O016007,2025-08-23,C08216,P0382,1,8006.4,0.0,No
O016008,2025-11-23,C07448,P0339,1,21242.63,0.2,No
O016009,2025-02-12,C02292,P0386,1,11398.74,0.2,No
O016010,2025-07-24,C06622,P0475,2,3627.09,0.1,Yes
O016011,2025-05-06,C05470,P0319,2,9595.8,0.15,No
O016012,2025-08-22,C07720,P0178,1,3978.52,0.1,No
O016013,2025-02-08,C02311,P0467,5,17009.55,0.0,No
O016014,2025-09-03,C07903,P0477,1,3109.27,0.25,No
O016015,2025-03-27,C07969,P0458,5,10057.25,0.25,No
O016016,2025-06-03,C02255,P0397,2,2226.08,0.15,No
O016017,2025-09-25,C00571,P0171,5,9558.07,0.2,No
O016018,2025-07-22,C08204,P0066,2,1662.76,0.0,No
O016019,2025-07-04,C05636,P0180,4,525.95,0.0,No
O016020,2025-04-19,C05281,P0478,2,14134.45,0.1,No
O016021,2025-09-19,C03141,P0156,1,14385.21,0.1,Yes
O016022,2025-07-13,C08063,P0342,2,1495.62,0.15,No
O016023,2025-03-04,C04507,P0361,1,13579.59,0.0,No
O016024,2025-10-01,C05481,P0394,1,8659.15,0.2,No
O016025,2025-10-11,C00096,P0008,3,19593.07,0.2,No
O016026,2025-03-05,C06466,P0129,2,7722.21,0.1,No
O016027,2025-06-07,C07537,P0364,1,4103.42,0.25,No
O016028,2025-02-12,C07414,P0402,3,17500.88,0.0,No
O016029,2025-06-02,C07747,P0053,1,9968.3,0.25,No
O016030,2025-04-05,C03286,P0073,1,12023.56,0.2,No
O016031,2025-07-27,C04669,P0038,1,11122.17,0.25,Yes
O016032,2025-02-04,C02783,P0393,2,14985.7,0.25,No
O016033,2025-02-25,C09622,P0462,1,10912.33,0.2,No
O016034,2025-08-15,C01366,P0317,5,12356.6,0.15,No
O016035,2025-11-10,C04598,P0481,1,8029.95,0.0,No
O016036,2025-08-02,C01356,P0295,1,11181.05,0.0,No
O016037,2025-07-15,C04986,P0164,2,5208.7,0.0,No
O016038,2025-04-28,C04887,P0386,2,11398.74,0.15,Yes
O016039,2025-03-11,C01831,P0170,2,13028.7,0.05,No
O016040,2025-03-22,C06979,P0146,1,2161.81,0.2,No
O016041,2025-08-02,C06265,P0457,1,4827.34,0.0,No
O016042,2025-02-22,C04281,P0474,1,13843.88,0.05,No
O016043,2025-01-02,C03162,P0080,1,17977.8,0.0,No
O016044,2025-11-30,C00752,P0305,5,14699.06,0.1,No
O016045,2025-07-18,C06216,P0251,1,6811.91,0.05,No
O016046,2025-09-12,C06502,P0208,1,18850.02,0.25,No
O016047,2025-11-07,C06420,P0097,1,17499.42,0.2,Yes
O016048,2025-05-26,C05425,P0249,3,19785.71,0.1,Yes
O016049,2025-06-27,C02172,P0359,1,17541.46,0.15,No
O016050,2025-02-11,C07912,P0343,1,9080.05,0.25,No
O016051,2025-06-29,C05870,P0116,5,1584.01,0.15,No
O016052,2025-11-05,C03358,P0006,2,970.51,0.25,No
O016053,2025-07-17,C03050,P0393,2,14985.7,0.1,No
O016054,2025-01-20,C01525,P0281,2,6168.15,0.25,No
O016055,2025-06-11,C05302,P0344,2,16759.06,0.2,No
O016056,2025-12-14,C05309,P0320,1,5620.69,0.05,No
O016057,2025-06-30,C05870,P0411,3,15202.78,0.2,No
O016058,2025-05-26,C02952,P0049,1,5963.99,0.0,No
O016059,2025-09-22,C08317,P0069,3,6711.1,0.15,Yes
O016060,2025-01-12,C09556,P0007,1,12217.49,0.05,No
O016061,2025-08-25,C07028,P0130,1,398.37,0.2,No
O016062,2025-03-16,C02266,P0453,1,20727.68,0.25,No
O016063,2025-06-10,C07601,P0217,3,9086.62,0.05,No
O016064,2025-01-22,C07940,P0243,1,18295.52,0.25,No
O016065,2025-07-04,C03830,P0137,2,16054.87,0.1,Yes
O016066,2025-03-28,C07111,P0163,2,2615.63,0.05,No
O016067,2025-12-14,C00566,P0091,1,22504.82,0.0,No
O016068,2025-07-16,C03242,P0122,1,21161.99,0.15,No
O016069,2025-01-16,C00648,P0141,4,2035.24,0.25,No
O016070,2025-06-25,C07837,P0054,2,17562.76,0.05,No
O016071,2025-06-04,C02234,P0102,1,10891.05,0.15,No
O016072,2025-04-05,C07312,P0140,1,19137.92,0.2,No
O016073,2025-11-18,C05157,P0203,1,16028.5,0.15,No
O016074,2025-07-04,C05166,P0029,3,11386.55,0.0,No
O016075,2025-09-01,C03650,P0438,1,6412.0,0.05,No
O016076,2025-06-24,C05405,P0141,1,2035.24,0.25,No
O016077,2025-06-05,C06233,P0317,1,12356.6,0.15,No
O016078,2025-01-07,C00217,P0154,5,4838.15,0.25,No
O016079,2025-08-05,C09119,P0270,1,7308.9,0.2,Yes
O016080,2025-08-08,C02467,P0324,1,3882.63,0.2,No
O016081,2025-09-09,C05509,P0047,2,7647.17,0.1,No
O016082,2025-04-09,C00538,P0095,1,12728.52,0.0,No
O016083,2025-09-16,C02882,P0074,3,17873.88,0.15,No
O016084,2025-09-29,C09787,P0432,2,12911.73,0.15,No
O016085,2025-03-28,C00799,P0328,3,4907.62,0.15,Yes
O016086,2025-12-09,C01532,P0242,2,8897.58,0.0,No
O016087,2025-07-19,C03929,P0103,1,4834.76,0.05,No
O016088,2025-04-25,C05430,P0102,2,10891.05,0.2,No
O016089,2025-03-08,C08865,P0414,2,11956.0,0.2,No
O016090,2025-12-29,C09345,P0165,1,10707.08,0.15,No
O016091,2025-05-02,C00917,P0424,1,6838.02,0.2,No
O016092,2025-11-02,C04193,P0259,1,16552.2,0.25,Yes
O016093,2025-12-13,C02485,P0380,1,7751.48,0.25,No
O016094,2025-09-14,C05227,P0095,2,12728.52,0.15,No
O016095,2025-07-09,C05195,P0377,2,376.75,0.25,No
O016096,2025-04-27,C02430,P0139,1,20804.16,0.25,No
O016097,2025-02-08,C05520,P0253,1,10271.09,0.15,No
O016098,2025-09-06,C03882,P0088,1,7193.23,0.0,No
O016099,2025-05-25,C08717,P0363,2,7027.25,0.0,No
O016100,2025-04-03,C08875,P0403,1,1635.22,0.1,No
O016101,2025-10-19,C05627,P0388,2,19649.44,0.25,Yes
O016102,2025-05-08,C03648,P0049,1,5963.99,0.2,No
O016103,2025-07-29,C09799,P0308,1,762.13,0.2,No
O016104,2025-08-16,C06766,P0386,4,11398.74,0.2,No
O016105,2025-04-01,C06281,P0470,3,2731.47,0.05,No
O016106,2025-01-17,C04690,P0205,1,11143.54,0.2,No
O016107,2025-08-24,C07587,P0245,3,3072.76,0.25,Yes
O016108,2025-05-19,C06658,P0397,4,2226.08,0.2,No
O016109,2025-12-21,C09089,P0230,2,890.89,0.2,No
O016110,2025-12-09,C06067,P0257,2,8607.1,0.0,No
O016111,2025-01-24,C07279,P0317,1,12356.6,0.1,Yes
O016112,2025-05-14,C06062,P0335,3,552.02,0.15,No
O016113,2025-05-11,C09455,P0222,4,19725.69,0.1,No
O016114,2025-06-11,C04573,P0387,5,11057.06,0.1,No
O016115,2025-12-30,C00931,P0367,1,18608.6,0.15,Yes
O016116,2025-11-19,C08185,P0162,4,8782.9,0.15,No
O016117,2025-04-10,C08737,P0300,1,12746.24,0.0,No
O016118,2025-08-22,C05261,P0403,2,1635.22,0.25,No
O016119,2025-09-04,C02029,P0013,1,4418.24,0.15,No
O016120,2025-04-30,C06694,P0498,2,2485.01,0.15,No
O016121,2025-01-19,C01124,P0010,1,14649.64,0.15,No
O016122,2025-04-28,C04828,P0280,3,9386.61,0.25,No
O016123,2025-05-22,C01902,P0385,3,6379.95,0.05,No
O016124,2025-08-06,C07167,P0213,3,17739.26,0.25,No
O016125,2025-08-17,C01419,P0220,1,2643.84,0.05,No
O016126,2025-03-24,C07898,P0210,3,15558.51,0.05,No
O016127,2025-02-11,C09133,P0126,3,18429.73,0.0,No
O016128,2025-01-10,C05290,P0486,1,11074.34,0.2,Yes
O016129,2025-05-29,C08417,P0159,2,15278.06,0.15,No
O016130,2025-04-15,C05997,P0123,1,11434.73,0.0,No
O016131,2025-02-18,C00928,P0401,3,1395.4,0.05,No
O016132,2025-09-08,C05349,P0024,3,17483.52,0.25,No
O016133,2025-08-17,C01484,P0138,1,10746.39,0.25,No
O016134,2025-12-06,C09252,P0094,2,11217.58,0.1,No
O016135,2025-12-30,C07939,P0275,2,17991.44,0.0,Yes
O016136,2025-04-15,C01744,P0122,1,21161.99,0.25,Yes
O016137,2025-02-27,C09054,P0026,1,3099.81,0.25,No
O016138,2025-10-29,C05475,P0030,2,14970.72,0.1,No
O016139,2025-10-28,C04935,P0292,1,7201.73,0.25,Yes
O016140,2025-07-18,C09487,P0273,1,5112.62,0.2,No
O016141,2025-05-16,C02171,P0143,2,23632.34,0.05,No
O016142,2025-03-08,C02145,P0357,3,8239.11,0.2,No
O016143,2025-07-24,C07690,P0135,3,5467.72,0.1,No
O016144,2025-12-22,C07276,P0162,3,8782.9,0.05,No
O016145,2025-06-08,C06007,P0292,1,7201.73,0.1,No
O016146,2025-06-28,C05690,P0241,2,7162.63,0.2,No
O016147,2025-07-20,C05141,P0305,3,14699.06,0.0,No
O016148,2025-09-29,C02820,P0420,1,16788.32,0.0,Yes
O016149,2025-02-27,C05740,P0371,1,16777.98,0.05,No
O016150,2025-01-22,C03085,P0202,1,18292.21,0.1,No
O016151,2025-12-01,C07753,P0189,3,17768.06,0.1,No
O016152,2025-04-01,C01994,P0297,1,10275.22,0.1,No
O016153,2025-02-09,C01031,P0167,5,5949.28,0.0,No
